codigo;uf;ex;nacionalfe;importados;estadual;municipal
85176291;SP;;7.72;12.61;12.00;0.00
85176292;SP;;7.72;9.72;12.00;0.00
85176293;SP;;7.72;12.61;12.00;0.00
85176294;SP;;7.72;13.44;12.00;0.00
85176295;SP;;7.72;12.61;12.00;0.00
85176296;SP;;7.72;12.61;12.00;0.00
85176299;SP;;8.70;15.20;12.00;0.00
85176900;SP;;7.72;13.04;12.00;0.00
85177010;SP;;7.72;12.61;12.00;0.00
85177021;SP;;8.96;10.96;12.00;0.00
85177029;SP;;6.65;12.37;12.00;0.00
85177091;SP;;6.65;10.65;12.00;0.00
85177092;SP;;6.65;8.65;12.00;0.00
85177099;SP;;6.65;10.65;12.00;0.00
85181010;SP;;6.25;8.25;25.00;0.00
85181090;SP;;9.81;18.98;25.00;0.00
85182100;SP;;9.81;18.98;25.00;0.00
85182200;SP;;9.81;18.98;25.00;0.00
85182910;SP;;6.25;8.25;25.00;0.00
85182990;SP;;9.81;18.98;25.00;0.00
85183000;SP;;9.81;18.98;25.00;0.00
85184000;SP;;9.81;18.98;25.00;0.00
85185000;SP;;17.24;35.91;25.00;0.00
85189010;SP;;9.81;17.74;25.00;0.00
85189090;SP;;9.81;17.74;25.00;0.00
85192000;SP;;15.40;26.73;25.00;0.00
85193000;SP;;17.12;28.45;25.00;0.00
85195000;SP;;15.40;26.73;25.00;0.00
85198110;SP;;12.06;19.74;25.00;0.00
85198120;SP;;11.01;13.01;25.00;0.00
85198190;SP;;11.01;18.69;25.00;0.00
85198190;SP;01;4.20;11.88;25.00;0.00
85198190;SP;02;12.06;19.74;25.00;0.00
85198190;SP;03;12.06;19.74;25.00;0.00
85198900;SP;;15.40;26.73;25.00;0.00
85198900;SP;01;12.74;24.07;25.00;0.00
85211010;SP;;24.20;26.20;25.00;0.00
85211081;SP;;24.20;42.87;25.00;0.00
85211089;SP;;24.20;42.87;25.00;0.00
85211090;SP;;24.20;26.20;25.00;0.00
85219010;SP;;8.96;10.96;25.00;0.00
85219090;SP;;12.94;26.11;25.00;0.00
85219090;SP;01;4.20;17.37;25.00;0.00
85219090;SP;02;17.60;30.77;25.00;0.00
85221000;SP;;15.40;25.94;25.00;0.00
85229010;SP;;15.40;25.12;25.00;0.00
85229020;SP;;15.40;25.12;25.00;0.00
85229030;SP;;15.40;25.12;25.00;0.00
85229040;SP;;15.40;25.12;25.00;0.00
85229050;SP;;15.40;25.12;25.00;0.00
85229090;SP;;15.40;25.12;25.00;0.00
85232110;SP;;17.24;33.03;25.00;0.00
85232120;SP;;17.24;33.03;25.00;0.00
85232911;SP;;8.96;10.96;25.00;0.00
85232919;SP;;17.24;33.03;25.00;0.00
85232921;SP;;24.20;39.99;25.00;0.00
85232922;SP;;24.20;39.99;25.00;0.00
85232923;SP;;24.20;39.99;25.00;0.00
85232924;SP;;24.20;39.99;25.00;0.00
85232929;SP;;24.20;39.99;25.00;0.00
85232931;SP;;17.24;33.03;25.00;0.00
85232932;SP;;17.24;33.03;25.00;0.00
85232932;SP;01;4.20;19.99;25.00;0.00
85232932;SP;02;8.96;24.75;25.00;0.00
85232933;SP;;17.24;33.03;25.00;0.00
85232933;SP;01;4.20;19.99;25.00;0.00
85232933;SP;02;8.96;24.75;25.00;0.00
85232939;SP;;17.24;33.03;25.00;0.00
85232939;SP;01;4.20;19.99;25.00;0.00
85232939;SP;02;4.20;19.99;25.00;0.00
85232939;SP;03;8.96;24.75;25.00;0.00
85232990;SP;;17.24;33.03;25.00;0.00
85234110;SP;;17.24;33.03;25.00;0.00
85234190;SP;;17.24;33.03;25.00;0.00
85234910;SP;;17.24;33.03;25.00;0.00
85234920;SP;;17.24;33.03;25.00;0.00
85234990;SP;;17.24;33.03;25.00;0.00
85235110;SP;;12.29;22.84;12.00;0.00
85235110;SP;01;9.84;20.39;12.00;0.00
85235110;SP;02;5.42;15.97;12.00;0.00
85235190;SP;;17.24;33.03;12.00;0.00
85235200;SP;;5.25;8.50;12.00;0.00
85235910;SP;;13.29;26.00;12.00;0.00
85235990;SP;;17.24;33.03;12.00;0.00
85238000;SP;;17.24;33.03;25.00;0.00
85255011;SP;;8.64;10.64;12.00;0.00
85255012;SP;;8.64;10.64;12.00;0.00
85255019;SP;;8.64;14.29;12.00;0.00
85255021;SP;;17.24;29.95;12.00;0.00
85255022;SP;;17.24;19.24;12.00;0.00
85255023;SP;;17.24;29.95;12.00;0.00
85255024;SP;;17.24;29.95;12.00;0.00
85255029;SP;;17.24;29.95;12.00;0.00
85255029;SP;01;4.20;16.91;12.00;0.00
85255029;SP;02;4.20;16.91;12.00;0.00
85256010;SP;;8.64;14.29;12.00;0.00
85256010;SP;01;4.20;9.85;12.00;0.00
85256020;SP;;17.24;19.24;12.00;0.00
85256020;SP;01;4.20;6.20;12.00;0.00
85256090;SP;;17.24;29.95;12.00;0.00
85256090;SP;01;4.20;16.91;12.00;0.00
85258011;SP;;20.87;22.87;25.00;0.00
85258012;SP;;20.87;22.87;25.00;0.00
85258013;SP;;20.87;22.87;25.00;0.00
85258019;SP;;4.37;6.54;25.00;0.00
85258019;SP;01;4.20;6.37;25.00;0.00
85258021;SP;;10.87;12.87;25.00;0.00
85258022;SP;;10.87;12.87;25.00;0.00
85258029;SP;;10.87;19.54;25.00;0.00
85261000;SP;;20.87;22.87;12.00;0.00
85269100;SP;;20.87;22.87;12.00;0.00
85269200;SP;;20.87;38.12;12.00;0.00
85271200;SP;;13.53;24.86;25.00;0.00
85271300;SP;;13.53;24.86;25.00;0.00
85271910;SP;;13.53;24.86;25.00;0.00
85271990;SP;;13.53;24.86;25.00;0.00
85272100;SP;;13.54;15.71;25.00;0.00
85272900;SP;;13.54;15.71;25.00;0.00
85279100;SP;;15.03;27.86;25.00;0.00
85279200;SP;;15.03;27.86;25.00;0.00
85279910;SP;;15.03;27.86;25.00;0.00
85279990;SP;;15.03;27.86;25.00;0.00
85284110;SP;;13.20;24.72;12.00;0.00
85284120;SP;;13.20;24.72;12.00;0.00
85284910;SP;;15.70;29.20;25.00;0.00
85284921;SP;;15.70;27.22;25.00;0.00
85284929;SP;;15.70;29.20;25.00;0.00
85285110;SP;;13.20;22.59;12.00;0.00
85285120;SP;;14.24;24.49;12.00;0.00
85285910;SP;;15.70;29.20;25.00;0.00
85285920;SP;;15.70;29.20;25.00;0.00
85286100;SP;;13.20;24.72;25.00;0.00
85286910;SP;;15.70;17.70;25.00;0.00
85286990;SP;;15.70;29.20;25.00;0.00
85287111;SP;;7.30;9.30;12.00;0.00
85287119;SP;;7.30;20.13;12.00;0.00
85287190;SP;;15.03;27.86;12.00;0.00
85287200;SP;;15.03;27.86;25.00;0.00
85287300;SP;;15.03;27.86;25.00;0.00
85291011;SP;;4.65;7.34;12.00;0.00
85291019;SP;;4.65;7.34;12.00;0.00
85291090;SP;;4.65;7.34;25.00;0.00
85299011;SP;;4.65;7.02;12.00;0.00
85299012;SP;;4.85;7.39;12.00;0.00
85299019;SP;;4.65;7.02;12.00;0.00
85299019;SP;01;4.20;6.57;12.00;0.00
85299020;SP;;4.65;7.19;12.00;0.00
85299030;SP;;4.65;6.65;12.00;0.00
85299040;SP;;4.65;6.65;12.00;0.00
85299090;SP;;4.65;7.34;12.00;0.00
85301010;SP;;17.24;31.52;12.00;0.00
85301090;SP;;8.96;23.24;12.00;0.00
85308010;SP;;17.24;31.52;12.00;0.00
85308090;SP;;13.29;27.57;12.00;0.00
85309000;SP;;13.29;27.57;25.00;0.00
85311010;SP;;6.03;10.17;12.00;0.00
85311090;SP;;6.03;10.17;12.00;0.00
85312000;SP;;6.03;9.53;12.00;0.00
85312000;SP;01;4.20;7.70;12.00;0.00
85318000;SP;;6.03;10.17;12.00;0.00
85319000;SP;;6.03;9.96;12.00;0.00
85321000;SP;;4.20;19.99;25.00;0.00
85322111;SP;;6.16;8.16;12.00;0.00
85322119;SP;;6.16;21.95;12.00;0.00
85322190;SP;;13.29;29.08;12.00;0.00
85322200;SP;;13.29;29.08;12.00;0.00
85322310;SP;;8.96;24.75;12.00;0.00
85322390;SP;;13.29;29.08;12.00;0.00
85322410;SP;;6.16;21.95;12.00;0.00
85322490;SP;;13.29;29.08;12.00;0.00
85322510;SP;;6.16;21.95;12.00;0.00
85322590;SP;;13.29;29.08;12.00;0.00
85322910;SP;;6.16;21.95;12.00;0.00
85322990;SP;;13.29;29.08;12.00;0.00
85323010;SP;;6.16;8.16;12.00;0.00
85323090;SP;;13.29;29.08;12.00;0.00
85329000;SP;;13.29;27.57;25.00;0.00
85331000;SP;;13.29;29.08;25.00;0.00
85332110;SP;;13.29;29.08;25.00;0.00
85332120;SP;;6.16;8.16;12.00;0.00
85332190;SP;;13.29;29.08;25.00;0.00
85332900;SP;;13.29;29.08;25.00;0.00
85333110;SP;;13.29;29.08;25.00;0.00
85333190;SP;;13.29;29.08;25.00;0.00
85333910;SP;;13.29;29.08;25.00;0.00
85333990;SP;;13.29;29.08;25.00;0.00
85334011;SP;;13.29;17.25;25.00;0.00
85334012;SP;;13.29;29.08;25.00;0.00
85334019;SP;;13.29;29.08;25.00;0.00
85334091;SP;;13.29;17.25;12.00;0.00
85334092;SP;;13.29;29.08;25.00;0.00
85334099;SP;;13.29;29.08;25.00;0.00
85339000;SP;;13.29;27.57;25.00;0.00
85340011;SP;;4.65;7.19;12.00;0.00
85340012;SP;;4.65;7.19;12.00;0.00
85340013;SP;;4.65;7.19;12.00;0.00
85340019;SP;;4.65;7.19;12.00;0.00
85340020;SP;;4.65;7.10;12.00;0.00
85340031;SP;;4.65;7.19;12.00;0.00
85340032;SP;;4.65;7.19;12.00;0.00
85340033;SP;;4.65;7.19;12.00;0.00
85340039;SP;;4.65;7.19;12.00;0.00
85340040;SP;;4.65;7.10;12.00;0.00
85340051;SP;;4.65;7.19;12.00;0.00
85340059;SP;;4.65;7.19;12.00;0.00
85351000;SP;;4.20;13.65;25.00;0.00
85352100;SP;;6.77;16.22;25.00;0.00
85352900;SP;;4.20;13.65;25.00;0.00
85353013;SP;;5.82;8.49;25.00;0.00
85353017;SP;;5.82;12.52;25.00;0.00
85353018;SP;;5.82;12.52;25.00;0.00
85353019;SP;;5.82;12.52;25.00;0.00
85353023;SP;;4.20;6.87;25.00;0.00
85353027;SP;;4.20;10.90;25.00;0.00
85353028;SP;;4.20;10.90;25.00;0.00
85353029;SP;;4.20;10.90;25.00;0.00
85354010;SP;;4.20;13.65;25.00;0.00
85354090;SP;;4.20;13.65;25.00;0.00
85359000;SP;;6.77;16.22;25.00;0.00
85361000;SP;;8.64;15.34;25.00;0.00
85362000;SP;;7.30;14.50;25.00;0.00
85363000;SP;;11.63;21.49;12.00;0.00
85363000;SP;01;6.91;16.77;12.00;0.00
85364100;SP;;5.82;12.52;12.00;0.00
85364900;SP;;5.82;12.52;12.00;0.00
85365010;SP;;13.29;15.29;12.00;0.00
85365020;SP;;13.29;15.29;12.00;0.00
85365030;SP;;6.16;8.16;12.00;0.00
85365090;SP;;17.24;33.03;12.00;0.00
85365090;SP;01;17.30;33.09;12.00;0.00
85365090;SP;02;8.96;24.75;12.00;0.00
85365090;SP;03;8.96;24.75;12.00;0.00
85366100;SP;;11.63;21.49;25.00;0.00
85366910;SP;;11.63;21.49;25.00;0.00
85366990;SP;;11.63;21.49;25.00;0.00
85367000;SP;;11.63;21.49;25.00;0.00
85369010;SP;;11.63;21.49;25.00;0.00
85369020;SP;;11.63;21.49;25.00;0.00
85369030;SP;;9.38;19.24;12.00;0.00
85369040;SP;;9.38;16.56;12.00;0.00
85369050;SP;;11.63;14.75;25.00;0.00
85369090;SP;;11.63;21.49;25.00;0.00
85371011;SP;;4.33;6.33;12.00;0.00
85371019;SP;;4.33;6.46;12.00;0.00
85371020;SP;;4.33;6.46;12.00;0.00
85371030;SP;;4.33;6.46;12.00;0.00
85371090;SP;;4.33;6.49;12.00;0.00
85372010;SP;;4.20;6.20;12.00;0.00
85372090;SP;;4.20;6.36;12.00;0.00
85381000;SP;;8.64;15.34;25.00;0.00
85389010;SP;;8.64;14.29;12.00;0.00
85389020;SP;;8.64;11.31;25.00;0.00
85389090;SP;;8.64;15.34;25.00;0.00
85391010;SP;;17.89;25.09;25.00;0.00
85391090;SP;;17.89;25.09;25.00;0.00
85392110;SP;;8.64;15.84;25.00;0.00
85392110;SP;01;9.88;17.08;25.00;0.00
85392190;SP;;8.64;15.84;25.00;0.00
85392190;SP;01;9.88;17.08;25.00;0.00
85392200;SP;;8.64;15.84;25.00;0.00
85392200;SP;01;9.88;17.08;25.00;0.00
85392910;SP;;8.64;15.84;25.00;0.00
85392910;SP;01;4.20;11.40;25.00;0.00
85392990;SP;;8.64;15.84;25.00;0.00
85392990;SP;01;4.20;11.40;25.00;0.00
85392990;SP;02;9.88;17.08;25.00;0.00
85393100;SP;;10.33;19.50;25.00;0.00
85393100;SP;01;4.20;13.37;25.00;0.00
85393200;SP;;10.33;19.50;25.00;0.00
85393200;SP;01;4.20;13.37;25.00;0.00
85393900;SP;;10.33;19.50;25.00;0.00
85393900;SP;01;18.79;27.96;25.00;0.00
85394110;SP;;10.33;13.25;25.00;0.00
85394190;SP;;10.33;19.50;25.00;0.00
85394900;SP;;10.33;19.50;25.00;0.00
85399010;SP;;10.33;18.10;25.00;0.00
85399020;SP;;10.33;18.10;25.00;0.00
85399090;SP;;10.33;18.10;25.00;0.00
85401100;SP;;13.29;30.54;25.00;0.00
85401200;SP;;13.29;30.54;25.00;0.00
85402011;SP;;13.29;30.54;25.00;0.00
85402019;SP;;13.29;15.29;25.00;0.00
85402020;SP;;13.29;15.29;25.00;0.00
85402090;SP;;13.29;15.29;25.00;0.00
85404000;SP;;13.29;15.29;12.00;0.00
85406010;SP;;13.29;22.70;12.00;0.00
85406090;SP;;13.29;30.54;12.00;0.00
85407100;SP;;13.29;30.54;25.00;0.00
85407900;SP;;13.29;30.54;25.00;0.00
85408100;SP;;13.29;30.54;25.00;0.00
85408910;SP;;13.29;15.29;25.00;0.00
85408990;SP;;13.29;30.54;25.00;0.00
85409110;SP;;13.29;29.08;25.00;0.00
85409120;SP;;13.29;17.25;25.00;0.00
85409130;SP;;13.29;29.08;25.00;0.00
85409140;SP;;13.29;29.08;25.00;0.00
85409190;SP;;13.29;17.25;25.00;0.00
85409900;SP;;13.29;29.08;25.00;0.00
85411011;SP;;6.16;8.16;12.00;0.00
85411012;SP;;8.96;10.96;12.00;0.00
85411019;SP;;8.96;16.62;12.00;0.00
85411021;SP;;6.16;8.16;12.00;0.00
85411022;SP;;6.16;8.16;12.00;0.00
85411029;SP;;6.16;8.16;12.00;0.00
85411091;SP;;6.16;8.16;12.00;0.00
85411092;SP;;6.16;8.16;12.00;0.00
85411099;SP;;8.96;16.62;12.00;0.00
85412110;SP;;6.16;8.16;12.00;0.00
85412120;SP;;6.16;8.16;12.00;0.00
85412191;SP;;6.16;8.16;12.00;0.00
85412199;SP;;6.16;8.16;12.00;0.00
85412910;SP;;6.16;8.16;12.00;0.00
85412920;SP;;6.16;8.16;12.00;0.00
85413011;SP;;6.16;8.16;12.00;0.00
85413019;SP;;8.96;16.62;12.00;0.00
85413021;SP;;8.96;16.62;12.00;0.00
85413029;SP;;8.96;16.62;12.00;0.00
85414011;SP;;5.10;7.10;12.00;0.00
85414012;SP;;6.16;8.16;12.00;0.00
85414013;SP;;6.16;8.16;12.00;0.00
85414014;SP;;6.16;8.16;12.00;0.00
85414015;SP;;6.16;8.16;12.00;0.00
85414016;SP;;4.20;15.29;12.00;0.00
85414019;SP;;6.16;8.16;12.00;0.00
85414021;SP;;4.57;6.57;12.00;0.00
85414022;SP;;4.57;6.57;12.00;0.00
85414023;SP;;8.96;10.96;12.00;0.00
85414024;SP;;6.16;8.16;12.00;0.00
85414025;SP;;6.16;8.16;12.00;0.00
85414026;SP;;6.16;8.16;12.00;0.00
85414027;SP;;6.16;8.16;12.00;0.00
85414029;SP;;6.16;8.16;12.00;0.00
85414031;SP;;13.29;15.29;12.00;0.00
85414032;SP;;4.20;16.91;12.00;0.00
85414039;SP;;13.29;26.00;12.00;0.00
85415010;SP;;8.96;10.96;12.00;0.00
85415020;SP;;8.96;10.96;12.00;0.00
85416010;SP;;8.96;16.62;12.00;0.00
85416090;SP;;8.96;16.62;12.00;0.00
85419010;SP;;6.16;8.16;12.00;0.00
85419020;SP;;6.16;8.16;12.00;0.00
85419090;SP;;6.16;8.16;12.00;0.00
85423110;SP;;6.16;8.16;12.00;0.00
85423110;SP;01;8.96;10.96;12.00;0.00
85423120;SP;;6.16;8.16;12.00;0.00
85423190;SP;;6.16;8.16;12.00;0.00
85423210;SP;;6.16;8.16;12.00;0.00
85423210;SP;01;8.96;10.96;12.00;0.00
85423221;SP;;8.96;10.96;12.00;0.00
85423229;SP;;8.96;18.37;12.00;0.00
85423291;SP;;8.96;10.96;12.00;0.00
85423299;SP;;8.96;18.37;12.00;0.00
85423299;SP;01;6.16;15.57;12.00;0.00
85423311;SP;;13.29;15.29;12.00;0.00
85423319;SP;;13.29;26.00;12.00;0.00
85423320;SP;;6.16;8.16;12.00;0.00
85423390;SP;;8.96;10.96;12.00;0.00
85423911;SP;;13.29;15.29;12.00;0.00
85423919;SP;;13.29;26.00;12.00;0.00
85423920;SP;;6.16;8.16;12.00;0.00
85423920;SP;01;8.96;10.96;12.00;0.00
85423931;SP;;6.16;8.16;12.00;0.00
85423939;SP;;8.96;10.96;12.00;0.00
85423991;SP;;6.16;8.16;12.00;0.00
85423999;SP;;8.96;10.96;12.00;0.00
85429010;SP;;6.16;8.16;12.00;0.00
85429020;SP;;6.16;8.16;12.00;0.00
85429090;SP;;6.16;8.16;12.00;0.00
85431000;SP;;13.29;15.29;12.00;0.00
85432000;SP;;8.96;23.24;12.00;0.00
85432000;SP;01;4.20;18.48;12.00;0.00
85433000;SP;;4.20;18.48;12.00;0.00
85437011;SP;;13.29;15.29;12.00;0.00
85437011;SP;01;20.87;22.87;12.00;0.00
85437012;SP;;13.29;15.29;12.00;0.00
85437012;SP;01;20.87;22.87;12.00;0.00
85437013;SP;;13.29;26.00;12.00;0.00
85437013;SP;01;20.87;33.58;12.00;0.00
85437014;SP;;13.29;26.00;12.00;0.00
85437014;SP;01;20.87;33.58;12.00;0.00
85437015;SP;;13.29;26.00;12.00;0.00
85437015;SP;01;20.87;33.58;12.00;0.00
85437019;SP;;13.29;26.00;12.00;0.00
85437019;SP;01;20.87;33.58;12.00;0.00
85437020;SP;;13.29;30.54;12.00;0.00
85437031;SP;;13.29;15.29;12.00;0.00
85437032;SP;;13.29;15.29;12.00;0.00
85437033;SP;;13.29;15.29;12.00;0.00
85437034;SP;;13.29;15.29;12.00;0.00
85437035;SP;;13.29;15.29;12.00;0.00
85437036;SP;;13.29;15.29;12.00;0.00
85437036;SP;01;4.20;6.20;12.00;0.00
85437039;SP;;13.29;26.00;12.00;0.00
85437040;SP;;13.29;15.29;12.00;0.00
85437050;SP;;13.29;15.29;12.00;0.00
85437091;SP;;13.29;15.29;12.00;0.00
85437092;SP;;4.84;7.59;12.00;0.00
85437099;SP;;8.20;16.91;12.00;0.00
85437099;SP;01;4.20;12.91;12.00;0.00
85439010;SP;;13.29;26.00;12.00;0.00
85439090;SP;;13.29;27.57;12.00;0.00
85441100;SP;;4.20;13.45;25.00;0.00
85441910;SP;;7.01;16.26;25.00;0.00
85441990;SP;;7.01;16.26;25.00;0.00
85442000;SP;;5.82;12.52;25.00;0.00
85443000;SP;;16.55;23.25;25.00;0.00
85443000;SP;01;14.76;21.46;25.00;0.00
85444200;SP;;7.01;17.15;12.00;0.00
85444900;SP;;4.20;14.34;25.00;0.00
85444900;SP;01;7.01;17.15;25.00;0.00
85446000;SP;;7.01;17.15;25.00;0.00
85447010;SP;;11.90;21.15;12.00;0.00
85447020;SP;;11.90;13.90;12.00;0.00
85447030;SP;;11.90;21.15;12.00;0.00
85447090;SP;;11.90;21.15;12.00;0.00
85451100;SP;;13.29;24.38;25.00;0.00
85451910;SP;;13.29;17.25;25.00;0.00
85451920;SP;;13.29;17.25;25.00;0.00
85451990;SP;;13.29;26.00;25.00;0.00
85452000;SP;;13.29;26.00;25.00;0.00
85459010;SP;;13.29;17.25;25.00;0.00
85459020;SP;;13.29;26.00;25.00;0.00
85459030;SP;;13.29;26.00;25.00;0.00
85459090;SP;;13.29;26.00;25.00;0.00
85461000;SP;;17.24;33.03;25.00;0.00
85462000;SP;;17.24;33.03;25.00;0.00
85469000;SP;;17.24;33.03;25.00;0.00
85471000;SP;;8.77;15.60;25.00;0.00
85472010;SP;;8.77;11.46;25.00;0.00
85472090;SP;;8.77;15.60;25.00;0.00
85479000;SP;;8.77;15.60;25.00;0.00
85481010;SP;;4.20;10.05;25.00;0.00
85481010;SP;01;17.24;23.09;25.00;0.00
85481090;SP;;4.20;21.45;25.00;0.00
85481090;SP;01;4.20;21.45;25.00;0.00
85481090;SP;02;13.29;30.54;25.00;0.00
85481090;SP;03;17.24;34.49;25.00;0.00
85489010;SP;;13.29;29.08;25.00;0.00
85489090;SP;;13.29;27.57;25.00;0.00
86011000;SP;;4.20;6.33;18.00;0.00
86012000;SP;;4.20;6.33;18.00;0.00
86021000;SP;;4.20;6.33;18.00;0.00
86029000;SP;;4.20;6.33;18.00;0.00
86031000;SP;;4.20;6.33;18.00;0.00
86039000;SP;;4.20;6.33;18.00;0.00
86040010;SP;;4.20;6.20;18.00;0.00
86040090;SP;;4.20;6.33;18.00;0.00
86050010;SP;;4.20;6.33;18.00;0.00
86050090;SP;;4.20;6.33;18.00;0.00
86061000;SP;;4.20;6.33;12.00;0.00
86063000;SP;;4.20;6.33;12.00;0.00
86069100;SP;;4.20;6.33;12.00;0.00
86069200;SP;;4.20;6.33;12.00;0.00
86069900;SP;;4.20;6.33;12.00;0.00
86071110;SP;;4.20;6.33;18.00;0.00
86071120;SP;;4.20;6.33;18.00;0.00
86071200;SP;;4.20;6.33;18.00;0.00
86071911;SP;;4.20;6.20;18.00;0.00
86071919;SP;;4.20;6.33;8.80;0.00
86071990;SP;;4.20;6.33;18.00;0.00
86072100;SP;;4.20;6.33;18.00;0.00
86072900;SP;;4.20;6.33;18.00;0.00
86073000;SP;;4.20;6.33;18.00;0.00
86079100;SP;;4.20;6.33;18.00;0.00
86079900;SP;;4.20;6.33;18.00;0.00
86080011;SP;;4.20;6.33;18.00;0.00
86080012;SP;;4.20;6.33;18.00;0.00
86080090;SP;;4.20;6.33;18.00;0.00
86090000;SP;;4.20;6.33;18.00;0.00
87011000;SP;;13.45;19.63;12.00;0.00
87012000;SP;;21.31;32.14;12.00;0.00
87013000;SP;;13.45;19.63;12.00;0.00
87019010;SP;;13.45;15.45;12.00;0.00
87019090;SP;;15.07;21.25;12.00;0.00
87019090;SP;01;13.45;19.63;12.00;0.00
87021000;SP;;38.29;58.44;12.00;0.00
87021000;SP;01;33.45;53.60;12.00;0.00
87021000;SP;02;13.45;33.60;12.00;0.00
87029010;SP;;13.45;24.28;12.00;0.00
87029090;SP;;38.29;58.44;12.00;0.00
87029090;SP;01;33.45;53.60;12.00;0.00
87029090;SP;02;13.45;33.60;12.00;0.00
87031000;SP;;24.02;34.85;12.00;0.00
87032100;SP;;32.36;52.51;12.00;0.00
87032210;SP;;34.50;54.65;12.00;0.00
87032290;SP;;34.50;54.65;12.00;0.00
87032310;SP;;38.29;58.44;12.00;0.00
87032310;SP;01;34.50;54.65;12.00;0.00
87032390;SP;;38.29;58.44;12.00;0.00
87032390;SP;01;34.50;54.65;12.00;0.00
87032410;SP;;38.29;58.44;12.00;0.00
87032490;SP;;38.29;58.44;12.00;0.00
87033110;SP;;25.54;36.37;12.00;0.00
87033190;SP;;25.54;36.37;12.00;0.00
87033210;SP;;38.29;58.44;12.00;0.00
87033290;SP;;38.29;58.44;12.00;0.00
87033310;SP;;38.29;58.44;12.00;0.00
87033390;SP;;38.29;58.44;12.00;0.00
87039000;SP;;20.26;31.09;12.00;0.00
87041010;SP;;13.45;15.45;12.00;0.00
87041090;SP;;13.45;19.63;12.00;0.00
87042110;SP;;29.60;49.75;12.00;0.00
87042110;SP;01;32.73;52.88;12.00;0.00
87042120;SP;;29.60;49.75;12.00;0.00
87042120;SP;01;31.21;51.36;12.00;0.00
87042130;SP;;29.60;49.75;12.00;0.00
87042130;SP;01;31.21;51.36;12.00;0.00
87042190;SP;;29.60;49.75;12.00;0.00
87042190;SP;01;32.73;52.88;12.00;0.00
87042190;SP;02;33.45;53.60;12.00;0.00
87042210;SP;;21.31;32.14;12.00;0.00
87042220;SP;;21.31;32.14;12.00;0.00
87042230;SP;;21.31;32.14;12.00;0.00
87042290;SP;;21.31;32.14;12.00;0.00
87042310;SP;;21.31;32.14;12.00;0.00
87042320;SP;;21.31;32.14;12.00;0.00
87042330;SP;;21.31;32.14;12.00;0.00
87042390;SP;;21.31;32.14;12.00;0.00
87042390;SP;01;15.07;25.90;12.00;0.00
87043110;SP;;33.45;53.60;12.00;0.00
87043110;SP;01;29.60;49.75;12.00;0.00
87043120;SP;;31.21;51.36;12.00;0.00
87043120;SP;01;29.60;49.75;12.00;0.00
87043130;SP;;31.21;51.36;12.00;0.00
87043130;SP;01;29.60;49.75;12.00;0.00
87043190;SP;;32.73;52.88;12.00;0.00
87043190;SP;01;29.60;49.75;12.00;0.00
87043210;SP;;21.31;32.14;12.00;0.00
87043220;SP;;21.31;32.14;12.00;0.00
87043230;SP;;21.31;32.14;12.00;0.00
87043290;SP;;21.31;32.14;12.00;0.00
87049000;SP;;21.31;32.14;12.00;0.00
87051010;SP;;13.45;24.28;12.00;0.00
87051090;SP;;13.45;24.28;12.00;0.00
87052000;SP;;13.45;24.28;12.00;0.00
87053000;SP;;13.45;24.28;12.00;0.00
87054000;SP;;13.45;24.28;12.00;0.00
87059010;SP;;15.07;17.74;12.00;0.00
87059090;SP;;15.07;25.90;12.00;0.00
87060010;SP;;25.54;36.37;12.00;0.00
87060010;SP;01;21.31;32.14;12.00;0.00
87060020;SP;;15.07;21.25;12.00;0.00
87060090;SP;;23.18;34.01;12.00;0.00
87060090;SP;01;21.31;32.14;12.00;0.00
87071000;SP;;16.55;27.38;12.00;0.00
87079010;SP;;15.07;21.25;12.00;0.00
87079090;SP;;15.07;25.90;12.00;0.00
87079090;SP;01;13.45;24.28;12.00;0.00
87081000;SP;;15.07;22.27;12.00;0.00
87082100;SP;;15.07;22.27;12.00;0.00
87082911;SP;;15.07;21.25;12.00;0.00
87082912;SP;;15.07;21.25;12.00;0.00
87082913;SP;;15.07;21.25;12.00;0.00
87082914;SP;;15.07;21.25;12.00;0.00
87082919;SP;;15.07;21.25;12.00;0.00
87082991;SP;;15.07;22.27;12.00;0.00
87082992;SP;;15.07;22.27;12.00;0.00
87082993;SP;;15.07;22.27;12.00;0.00
87082994;SP;;15.07;22.27;12.00;0.00
87082995;SP;;15.07;17.74;12.00;0.00
87082999;SP;;15.07;22.27;12.00;0.00
87083011;SP;;15.07;21.25;12.00;0.00
87083019;SP;;15.07;22.27;12.00;0.00
87083090;SP;;15.07;22.27;12.00;0.00
87084011;SP;;15.07;17.07;12.00;0.00
87084019;SP;;15.07;21.25;12.00;0.00
87084080;SP;;15.07;22.27;12.00;0.00
87084090;SP;;15.07;22.27;12.00;0.00
87085011;SP;;15.07;17.07;12.00;0.00
87085012;SP;;15.07;21.25;12.00;0.00
87085019;SP;;15.07;21.25;12.00;0.00
87085080;SP;;15.07;22.27;12.00;0.00
87085091;SP;;15.07;21.25;12.00;0.00
87085099;SP;;15.07;22.27;12.00;0.00
87087010;SP;;15.07;21.25;12.00;0.00
87087090;SP;;15.07;22.27;5.60;0.00
87088000;SP;;15.07;22.27;12.00;0.00
87088000;SP;01;14.76;21.96;12.00;0.00
